order_id,comp_code,subject_id,package_code,status,created_at,submitted_at,completed_at,cancelled_at,reopened_count,sla_target_hours,tat_hours,tat_bucket,dmr_flag,mr_flag,adjudication_result,created_by_email,channel,list_price,discount_pct,net_amount,invoice_ref,search_text
3571,C010,3872,C010-PKG-3,COMPLETED,2025-07-17 05:34:03.531315+05:30,2025-07-17 10:34:03.531315+05:30,2025-07-18 05:34:03.531315+05:30,,1,24,19,<=24h,f,f,,adrian21@hotmail.com,API,1455.23,10.00,1309.71,,
3572,C010,3680,C010-PKG-4,COMPLETED,2025-07-17 03:54:03.531315+05:30,2025-07-17 04:54:03.531315+05:30,2025-07-19 20:54:03.531315+05:30,,1,48,64,48–72h,f,f,,,PORTAL,3185.82,15.00,2707.95,,
3573,C010,3971,C010-PKG-1,DRAFT,2025-07-17 06:30:03.531315+05:30,,,,0,72,,,f,f,,deanna81@hotmail.com,PORTAL,1938.31,5.00,1841.39,,
3575,C010,3849,C010-PKG-2,COMPLETED,2025-07-18 16:09:03.531315+05:30,2025-07-18 23:09:03.531315+05:30,2025-07-19 22:09:03.531315+05:30,,1,48,23,<=24h,f,f,,,PORTAL,3159.66,10.00,2843.69,,
3576,C010,3659,C010-PKG-1,COMPLETED,2025-07-17 19:42:03.531315+05:30,2025-07-18 03:42:03.531315+05:30,2025-07-20 14:42:03.531315+05:30,,1,48,59,48–72h,f,f,,yadams@hotmail.com,PORTAL,1938.31,0.00,1938.31,,
3577,C010,3823,C010-PKG-4,IN_PROGRESS,2025-07-19 04:56:03.531315+05:30,2025-07-19 08:56:03.531315+05:30,,,0,48,,,f,f,,dean72@hotmail.com,BULK,3185.82,0.00,3185.82,,
3578,C010,3614,C010-PKG-2,COMPLETED,2025-07-19 04:56:03.531315+05:30,2025-07-19 06:56:03.531315+05:30,2025-07-20 14:56:03.531315+05:30,,0,36,32,24–48h,f,f,,,BULK,3159.66,15.00,2685.71,,
3579,C010,3808,C010-PKG-2,COMPLETED,2025-07-19 17:38:03.531315+05:30,2025-07-19 19:38:03.531315+05:30,2025-07-22 06:38:03.531315+05:30,,0,36,59,48–72h,f,f,,krystal03@yahoo.com,API,3159.66,10.00,2843.69,,
3580,C010,3888,C010-PKG-2,IN_PROGRESS,2025-07-20 03:17:03.531315+05:30,2025-07-20 04:17:03.531315+05:30,,,1,36,,,f,f,,joyceelliott@yahoo.com,BULK,3159.66,10.00,2843.69,,
3581,C010,3831,C010-PKG-1,COMPLETED,2025-07-20 20:32:03.531315+05:30,2025-07-20 23:32:03.531315+05:30,2025-07-21 15:32:03.531315+05:30,,0,36,16,<=24h,f,f,,munozjohnathan@yahoo.com,API,1938.31,10.00,1744.48,,
3582,C010,3724,C010-PKG-3,COMPLETED,2025-07-22 04:47:03.531315+05:30,2025-07-22 08:47:03.531315+05:30,2025-07-23 16:47:03.531315+05:30,,1,24,32,24–48h,f,f,,,BULK,1455.23,15.00,1236.95,,
3583,C010,3864,C010-PKG-2,REOPENED,2025-07-22 04:35:03.531315+05:30,2025-07-22 10:35:03.531315+05:30,,,0,48,,,f,f,,david84@gmail.com,PORTAL,3159.66,10.00,2843.69,,
3584,C010,3968,C010-PKG-4,COMPLETED,2025-07-22 09:42:03.531315+05:30,2025-07-22 11:42:03.531315+05:30,2025-07-23 02:42:03.531315+05:30,,0,24,15,<=24h,f,f,,,BULK,3185.82,15.00,2707.95,,
3585,C010,3937,C010-PKG-1,COMPLETED,2025-07-23 06:59:03.531315+05:30,2025-07-23 09:59:03.531315+05:30,2025-07-25 22:59:03.531315+05:30,,0,36,61,48–72h,f,f,,janicerich@yahoo.com,PORTAL,1938.31,5.00,1841.39,,
3586,C010,3858,C010-PKG-2,COMPLETED,2025-07-23 09:40:03.531315+05:30,2025-07-23 17:40:03.531315+05:30,2025-07-26 11:40:03.531315+05:30,,0,72,66,48–72h,f,f,,keithwhitney@yahoo.com,BULK,3159.66,0.00,3159.66,,
3587,C010,3751,C010-PKG-3,COMPLETED,2025-07-23 21:47:03.531315+05:30,2025-07-24 03:47:03.531315+05:30,2025-07-26 18:47:03.531315+05:30,,0,72,63,48–72h,f,f,,,BULK,1455.23,5.00,1382.47,,
3588,C010,3776,C010-PKG-1,COMPLETED,2025-07-24 12:28:03.531315+05:30,2025-07-24 14:28:03.531315+05:30,2025-07-26 08:28:03.531315+05:30,,0,36,42,24–48h,f,f,,sherryherring@hotmail.com,PORTAL,1938.31,5.00,1841.39,,
3591,C010,3746,C010-PKG-2,COMPLETED,2025-07-24 23:36:03.531315+05:30,2025-07-25 03:36:03.531315+05:30,2025-07-27 01:36:03.531315+05:30,,0,72,46,24–48h,f,f,,gloria77@hotmail.com,API,3159.66,0.00,3159.66,,
3592,C010,3732,C010-PKG-4,IN_PROGRESS,2025-07-25 20:56:03.531315+05:30,2025-07-25 22:56:03.531315+05:30,,,0,24,,,f,f,,thomashernandez@gmail.com,BULK,3185.82,0.00,3185.82,,
3593,C010,3818,C010-PKG-4,IN_PROGRESS,2025-07-26 07:14:03.531315+05:30,2025-07-26 13:14:03.531315+05:30,,,1,72,,,f,f,,ufranklin@yahoo.com,API,3185.82,0.00,3185.82,,
3594,C010,3800,C010-PKG-3,COMPLETED,2025-07-27 18:05:03.531315+05:30,2025-07-28 00:05:03.531315+05:30,2025-07-31 03:05:03.531315+05:30,,1,48,75,>72h,f,f,,,PORTAL,1455.23,15.00,1236.95,,
3595,C010,3645,C010-PKG-2,COMPLETED,2025-07-27 21:34:03.531315+05:30,2025-07-28 05:34:03.531315+05:30,2025-08-01 02:34:03.531315+05:30,,1,72,93,>72h,f,f,,harrisoncody@yahoo.com,PORTAL,3159.66,0.00,3159.66,,
3596,C010,3869,C010-PKG-1,IN_PROGRESS,2025-07-29 19:20:03.531315+05:30,2025-07-29 23:20:03.531315+05:30,,,1,72,,,f,f,,dcox@gmail.com,API,1938.31,10.00,1744.48,,
3597,C010,3846,C010-PKG-4,COMPLETED,2025-07-29 09:16:03.531315+05:30,2025-07-29 15:16:03.531315+05:30,2025-07-31 04:16:03.531315+05:30,,0,48,37,24–48h,f,f,,romeroelizabeth@hotmail.com,PORTAL,3185.82,10.00,2867.24,,
3598,C010,3739,C010-PKG-3,COMPLETED,2025-07-30 14:34:03.531315+05:30,2025-07-30 17:34:03.531315+05:30,2025-08-01 23:34:03.531315+05:30,,0,72,54,48–72h,f,f,,ctaylor@yahoo.com,API,1455.23,10.00,1309.71,,
3599,C010,3968,C010-PKG-3,COMPLETED,2025-07-30 15:41:03.531315+05:30,2025-07-30 17:41:03.531315+05:30,2025-07-31 21:41:03.531315+05:30,,1,36,28,24–48h,f,f,,forddawn@gmail.com,BULK,1455.23,10.00,1309.71,,
3600,C010,3719,C010-PKG-4,COMPLETED,2025-07-31 06:46:03.531315+05:30,2025-07-31 08:46:03.531315+05:30,2025-08-01 02:46:03.531315+05:30,,0,24,18,<=24h,f,f,,kimberlyhughes@yahoo.com,BULK,3185.82,15.00,2707.95,,
3601,C010,3975,C010-PKG-4,COMPLETED,2025-07-31 13:17:03.531315+05:30,2025-07-31 19:17:03.531315+05:30,2025-08-05 17:17:03.531315+05:30,,1,72,118,>72h,f,f,,traci01@gmail.com,PORTAL,3185.82,10.00,2867.24,,
3602,C010,3720,C010-PKG-1,COMPLETED,2025-07-31 10:59:03.531315+05:30,2025-07-31 15:59:03.531315+05:30,2025-08-01 05:59:03.531315+05:30,,0,24,14,<=24h,f,f,,anthony59@gmail.com,API,1938.31,15.00,1647.56,,
3603,C010,3625,C010-PKG-3,IN_PROGRESS,2025-07-31 03:07:03.531315+05:30,2025-07-31 04:07:03.531315+05:30,,,0,36,,,f,f,,browningphilip@hotmail.com,API,1455.23,10.00,1309.71,,
3604,C010,3763,C010-PKG-2,COMPLETED,2025-08-01 05:14:03.531315+05:30,2025-08-01 11:14:03.531315+05:30,2025-08-03 03:14:03.531315+05:30,,0,36,40,24–48h,f,f,,wigginsnathan@yahoo.com,API,3159.66,0.00,3159.66,,
3605,C010,3811,C010-PKG-4,COMPLETED,2025-07-31 19:58:03.531315+05:30,2025-08-01 00:58:03.531315+05:30,2025-08-02 21:58:03.531315+05:30,,0,48,45,24–48h,f,f,,jessetodd@hotmail.com,PORTAL,3185.82,0.00,3185.82,,
3606,C010,3799,C010-PKG-4,COMPLETED,2025-08-01 21:29:03.531315+05:30,2025-08-02 04:29:03.531315+05:30,2025-08-03 06:29:03.531315+05:30,,0,24,26,24–48h,f,t,REVIEW,kevinsilva@hotmail.com,BULK,3185.82,0.00,3185.82,,
3607,C010,3683,C010-PKG-2,COMPLETED,2025-08-02 13:22:03.531315+05:30,2025-08-02 20:22:03.531315+05:30,2025-08-04 00:22:03.531315+05:30,,0,24,28,24–48h,f,f,,,BULK,3159.66,15.00,2685.71,,
3608,C010,3745,C010-PKG-1,COMPLETED,2025-08-02 01:39:03.531315+05:30,2025-08-02 06:39:03.531315+05:30,2025-08-02 22:39:03.531315+05:30,,0,24,16,<=24h,f,f,,,PORTAL,1938.31,0.00,1938.31,,
3609,C010,3793,C010-PKG-3,PENDING,2025-08-03 19:29:03.531315+05:30,2025-08-04 01:29:03.531315+05:30,,,1,36,,,f,f,,elizabeth58@yahoo.com,API,1455.23,0.00,1455.23,,
3610,C010,3755,C010-PKG-3,PENDING,2025-08-03 23:43:03.531315+05:30,2025-08-04 02:43:03.531315+05:30,,,0,72,,,f,f,,singhsherry@hotmail.com,BULK,1455.23,0.00,1455.23,,
3611,C010,3901,C010-PKG-3,PENDING,2025-08-05 14:11:03.531315+05:30,2025-08-05 19:11:03.531315+05:30,,,1,36,,,f,f,,cmoreno@yahoo.com,BULK,1455.23,15.00,1236.95,,
3612,C010,3635,C010-PKG-2,COMPLETED,2025-08-04 20:19:03.531315+05:30,2025-08-04 21:19:03.531315+05:30,2025-08-06 23:19:03.531315+05:30,,0,36,50,48–72h,f,f,,lori03@hotmail.com,BULK,3159.66,0.00,3159.66,,
3613,C010,3862,C010-PKG-1,COMPLETED,2025-08-05 08:42:03.531315+05:30,2025-08-05 10:42:03.531315+05:30,2025-08-06 02:42:03.531315+05:30,,0,48,16,<=24h,f,f,,burchjohnny@gmail.com,BULK,1938.31,10.00,1744.48,,
3614,C010,3960,C010-PKG-2,IN_PROGRESS,2025-08-06 17:25:03.531315+05:30,2025-08-07 00:25:03.531315+05:30,,,0,48,,,f,f,,nicholeking@gmail.com,API,3159.66,10.00,2843.69,,
3615,C010,3618,C010-PKG-4,COMPLETED,2025-08-06 01:19:03.531315+05:30,2025-08-06 07:19:03.531315+05:30,2025-08-08 23:19:03.531315+05:30,,0,48,64,48–72h,f,t,REVIEW,jennifer43@yahoo.com,PORTAL,3185.82,5.00,3026.53,,
3616,C010,3931,C010-PKG-1,IN_PROGRESS,2025-08-07 09:17:03.531315+05:30,2025-08-07 12:17:03.531315+05:30,,,0,48,,,f,f,,crawfordbrooke@hotmail.com,PORTAL,1938.31,15.00,1647.56,,
3617,C010,3760,C010-PKG-2,COMPLETED,2025-08-07 07:08:03.531315+05:30,2025-08-07 11:08:03.531315+05:30,2025-08-07 20:08:03.531315+05:30,,0,24,9,<=24h,f,f,,thomas19@gmail.com,PORTAL,3159.66,5.00,3001.68,,
3618,C010,3912,C010-PKG-3,COMPLETED,2025-08-08 00:52:03.531315+05:30,2025-08-08 06:52:03.531315+05:30,2025-08-09 00:52:03.531315+05:30,,0,36,18,<=24h,f,f,,,PORTAL,1455.23,15.00,1236.95,,
3619,C010,3793,C010-PKG-3,COMPLETED,2025-08-07 21:45:03.531315+05:30,2025-08-07 21:45:03.531315+05:30,2025-08-08 07:45:03.531315+05:30,,0,24,10,<=24h,t,f,REVIEW,oalvarez@yahoo.com,API,1455.23,0.00,1455.23,,
3620,C010,3873,C010-PKG-1,IN_PROGRESS,2025-08-08 10:24:03.531315+05:30,2025-08-08 17:24:03.531315+05:30,,,0,36,,,f,f,,christine10@gmail.com,API,1938.31,0.00,1938.31,,
3621,C010,3746,C010-PKG-3,COMPLETED,2025-08-09 01:12:03.531315+05:30,2025-08-09 06:12:03.531315+05:30,2025-08-11 08:12:03.531315+05:30,,0,36,50,48–72h,f,f,,zsmith@yahoo.com,API,1455.23,15.00,1236.95,,
3622,C010,3936,C010-PKG-3,COMPLETED,2025-08-09 11:14:03.531315+05:30,2025-08-09 15:14:03.531315+05:30,2025-08-10 14:14:03.531315+05:30,,1,24,23,<=24h,f,f,,,API,1455.23,10.00,1309.71,,
3623,C010,3970,C010-PKG-3,COMPLETED,2025-08-10 08:03:03.531315+05:30,2025-08-10 13:03:03.531315+05:30,2025-08-14 10:03:03.531315+05:30,,0,72,93,>72h,f,f,,eking@hotmail.com,API,1455.23,0.00,1455.23,,
3624,C010,3827,C010-PKG-3,COMPLETED,2025-08-11 15:55:03.531315+05:30,2025-08-11 22:55:03.531315+05:30,2025-08-13 23:55:03.531315+05:30,,0,48,49,48–72h,f,f,,youngjonathan@yahoo.com,BULK,1455.23,0.00,1455.23,,
3625,C010,3963,C010-PKG-4,COMPLETED,2025-08-12 19:10:03.531315+05:30,2025-08-13 00:10:03.531315+05:30,2025-08-17 16:10:03.531315+05:30,,0,72,112,>72h,f,f,,david17@hotmail.com,BULK,3185.82,0.00,3185.82,,
3626,C010,3874,C010-PKG-2,COMPLETED,2025-08-12 01:05:03.531315+05:30,2025-08-12 05:05:03.531315+05:30,2025-08-16 22:05:03.531315+05:30,,0,72,113,>72h,t,f,REVIEW,hollandtimothy@yahoo.com,PORTAL,3159.66,5.00,3001.68,,
3628,C010,3663,C010-PKG-1,IN_PROGRESS,2025-08-14 14:02:03.531315+05:30,2025-08-14 16:02:03.531315+05:30,,,0,36,,,f,f,,kelly98@yahoo.com,API,1938.31,5.00,1841.39,,
3629,C010,3772,C010-PKG-3,COMPLETED,2025-08-14 13:12:03.531315+05:30,2025-08-14 14:12:03.531315+05:30,2025-08-17 17:12:03.531315+05:30,,0,48,75,>72h,t,f,REVIEW,ychoi@gmail.com,PORTAL,1455.23,0.00,1455.23,,
3630,C010,3927,C010-PKG-4,IN_PROGRESS,2025-08-14 00:53:03.531315+05:30,2025-08-14 01:53:03.531315+05:30,,,0,24,,,f,f,,,PORTAL,3185.82,0.00,3185.82,,
3632,C010,3897,C010-PKG-2,COMPLETED,2025-08-15 00:29:03.531315+05:30,2025-08-15 04:29:03.531315+05:30,2025-08-18 09:29:03.531315+05:30,,1,72,77,>72h,f,f,,candacefry@gmail.com,BULK,3159.66,5.00,3001.68,,
3633,C010,3639,C010-PKG-4,COMPLETED,2025-08-15 09:54:03.531315+05:30,2025-08-15 15:54:03.531315+05:30,2025-08-16 16:54:03.531315+05:30,,0,24,25,24–48h,f,f,,bethrobinson@gmail.com,BULK,3185.82,15.00,2707.95,,
3634,C010,3734,C010-PKG-4,COMPLETED,2025-08-16 05:23:03.531315+05:30,2025-08-16 06:23:03.531315+05:30,2025-08-16 18:23:03.531315+05:30,,0,72,12,<=24h,f,f,,laura41@hotmail.com,PORTAL,3185.82,5.00,3026.53,,
3635,C010,3974,C010-PKG-2,PENDING,2025-08-16 00:30:03.531315+05:30,2025-08-16 05:30:03.531315+05:30,,,0,72,,,f,f,,brittanyjones@gmail.com,PORTAL,3159.66,5.00,3001.68,,
3636,C010,3689,C010-PKG-3,COMPLETED,2025-08-16 08:31:03.531315+05:30,2025-08-16 09:31:03.531315+05:30,2025-08-16 20:31:03.531315+05:30,,0,36,11,<=24h,f,f,,,BULK,1455.23,0.00,1455.23,,
3643,C010,3751,C010-PKG-4,IN_PROGRESS,2025-08-20 15:00:03.531315+05:30,2025-08-20 19:00:03.531315+05:30,,,0,72,,,f,f,,jeremysmith@yahoo.com,PORTAL,3185.82,15.00,2707.95,,
3644,C010,3864,C010-PKG-3,COMPLETED,2025-08-20 23:52:03.531315+05:30,2025-08-21 03:52:03.531315+05:30,2025-08-22 14:52:03.531315+05:30,,0,24,35,24–48h,f,f,,,PORTAL,1455.23,5.00,1382.47,,
3646,C010,3836,C010-PKG-3,COMPLETED,2025-08-21 07:45:03.531315+05:30,2025-08-21 13:45:03.531315+05:30,2025-08-22 22:45:03.531315+05:30,,0,48,33,24–48h,f,f,,,PORTAL,1455.23,0.00,1455.23,,
3647,C010,3976,C010-PKG-1,COMPLETED,2025-08-22 00:39:03.531315+05:30,2025-08-22 04:39:03.531315+05:30,2025-08-23 09:39:03.531315+05:30,,1,72,29,24–48h,f,f,,markwatkins@hotmail.com,API,1938.31,15.00,1647.56,,
3648,C010,3945,C010-PKG-4,COMPLETED,2025-08-22 17:53:03.531315+05:30,2025-08-22 20:53:03.531315+05:30,2025-08-24 23:53:03.531315+05:30,,0,36,51,48–72h,f,f,,msingh@yahoo.com,PORTAL,3185.82,0.00,3185.82,,
3650,C010,3966,C010-PKG-2,COMPLETED,2025-08-23 17:31:03.531315+05:30,2025-08-24 00:31:03.531315+05:30,2025-08-26 14:31:03.531315+05:30,,0,72,62,48–72h,f,f,,kylemendez@gmail.com,API,3159.66,0.00,3159.66,,
3652,C010,3714,C010-PKG-2,COMPLETED,2025-08-22 20:52:03.531315+05:30,2025-08-22 20:52:03.531315+05:30,2025-08-24 10:52:03.531315+05:30,,0,24,38,24–48h,f,f,,anthony83@hotmail.com,BULK,3159.66,5.00,3001.68,,
3654,C010,3966,C010-PKG-1,IN_PROGRESS,2025-08-25 07:21:03.531315+05:30,2025-08-25 09:21:03.531315+05:30,,,0,72,,,f,f,,xjackson@gmail.com,PORTAL,1938.31,0.00,1938.31,,
3655,C010,3862,C010-PKG-3,PENDING,2025-08-26 00:30:03.531315+05:30,2025-08-26 00:30:03.531315+05:30,,,0,24,,,t,f,,amy48@yahoo.com,PORTAL,1455.23,10.00,1309.71,,
3656,C010,3928,C010-PKG-2,COMPLETED,2025-08-27 02:40:03.531315+05:30,2025-08-27 10:40:03.531315+05:30,2025-08-30 09:40:03.531315+05:30,,1,72,71,48–72h,f,f,,melissa02@yahoo.com,API,3159.66,5.00,3001.68,,
3657,C010,3986,C010-PKG-1,REOPENED,2025-08-27 06:42:03.531315+05:30,2025-08-27 14:42:03.531315+05:30,,,0,36,,,f,f,,thomas96@yahoo.com,API,1938.31,0.00,1938.31,,
3658,C010,3623,C010-PKG-3,COMPLETED,2025-08-27 00:42:03.531315+05:30,2025-08-27 03:42:03.531315+05:30,2025-08-29 19:42:03.531315+05:30,,0,72,64,48–72h,f,f,,daniel24@gmail.com,API,1455.23,0.00,1455.23,,
3659,C010,3686,C010-PKG-2,COMPLETED,2025-08-28 03:11:03.531315+05:30,2025-08-28 09:11:03.531315+05:30,2025-08-28 22:11:03.531315+05:30,,1,24,13,<=24h,f,f,,kathleenfleming@hotmail.com,PORTAL,3159.66,15.00,2685.71,,
3660,C010,3610,C010-PKG-3,COMPLETED,2025-08-28 19:18:03.531315+05:30,2025-08-28 23:18:03.531315+05:30,2025-08-29 13:18:03.531315+05:30,,0,36,14,<=24h,f,f,,nathanortiz@gmail.com,BULK,1455.23,0.00,1455.23,,
3661,C010,3731,C010-PKG-2,REOPENED,2025-08-28 03:49:03.531315+05:30,2025-08-28 09:49:03.531315+05:30,,,0,36,,,f,f,,mbryant@yahoo.com,BULK,3159.66,5.00,3001.68,,
3662,C010,3874,C010-PKG-4,COMPLETED,2025-08-29 02:04:03.531315+05:30,2025-08-29 08:04:03.531315+05:30,2025-08-31 06:04:03.531315+05:30,,0,72,46,24–48h,f,f,,brittany14@yahoo.com,API,3185.82,15.00,2707.95,,
3663,C010,3643,C010-PKG-3,COMPLETED,2025-08-29 13:55:03.531315+05:30,2025-08-29 19:55:03.531315+05:30,2025-08-30 07:55:03.531315+05:30,,0,24,12,<=24h,f,f,,,BULK,1455.23,0.00,1455.23,,
3664,C010,3740,C010-PKG-4,IN_PROGRESS,2025-08-29 01:35:03.531315+05:30,2025-08-29 04:35:03.531315+05:30,,,1,36,,,f,f,,,PORTAL,3185.82,0.00,3185.82,,
3665,C010,3855,C010-PKG-3,COMPLETED,2025-08-30 06:38:03.531315+05:30,2025-08-30 14:38:03.531315+05:30,2025-08-31 00:38:03.531315+05:30,,0,36,10,<=24h,t,f,REVIEW,bobby77@hotmail.com,API,1455.23,10.00,1309.71,,
3666,C010,3703,C010-PKG-1,COMPLETED,2025-08-30 01:50:03.531315+05:30,2025-08-30 05:50:03.531315+05:30,2025-09-01 02:50:03.531315+05:30,,1,36,45,24–48h,f,f,,,BULK,1938.31,15.00,1647.56,,
3667,C010,3781,C010-PKG-3,COMPLETED,2025-08-30 18:54:03.531315+05:30,2025-08-31 01:54:03.531315+05:30,2025-09-01 05:54:03.531315+05:30,,0,48,28,24–48h,f,f,,matthewgonzalez@hotmail.com,PORTAL,1455.23,0.00,1455.23,,
3668,C010,3803,C010-PKG-3,COMPLETED,2025-08-31 18:34:03.531315+05:30,2025-09-01 00:34:03.531315+05:30,2025-09-02 20:34:03.531315+05:30,,0,36,44,24–48h,f,f,,gwendolynalexander@hotmail.com,API,1455.23,0.00,1455.23,,
3669,C010,3901,C010-PKG-4,COMPLETED,2025-09-01 03:26:03.531315+05:30,2025-09-01 03:26:03.531315+05:30,2025-09-02 21:26:03.531315+05:30,,0,24,42,24–48h,f,f,,arielmoran@gmail.com,API,3185.82,5.00,3026.53,,
3670,C010,3909,C010-PKG-2,COMPLETED,2025-09-02 04:07:03.531315+05:30,2025-09-02 11:07:03.531315+05:30,2025-09-03 14:07:03.531315+05:30,,0,24,27,24–48h,f,f,,,PORTAL,3159.66,0.00,3159.66,,
3671,C010,3980,C010-PKG-4,IN_PROGRESS,2025-09-02 07:56:03.531315+05:30,2025-09-02 14:56:03.531315+05:30,,,0,48,,,f,f,,dillon17@hotmail.com,API,3185.82,0.00,3185.82,,
3673,C010,3960,C010-PKG-1,PENDING,2025-09-02 21:43:03.531315+05:30,2025-09-03 04:43:03.531315+05:30,,,0,48,,,f,f,,brittney14@gmail.com,API,1938.31,15.00,1647.56,,
3674,C010,3653,C010-PKG-4,COMPLETED,2025-09-03 16:42:03.531315+05:30,2025-09-03 16:42:03.531315+05:30,2025-09-04 17:42:03.531315+05:30,,0,48,25,24–48h,f,f,,,PORTAL,3185.82,15.00,2707.95,,
3675,C010,3660,C010-PKG-1,IN_PROGRESS,2025-09-04 10:26:03.531315+05:30,2025-09-04 18:26:03.531315+05:30,,,1,72,,,f,f,,,API,1938.31,0.00,1938.31,,
3676,C010,3788,C010-PKG-1,COMPLETED,2025-09-04 06:54:03.531315+05:30,2025-09-04 14:54:03.531315+05:30,2025-09-05 03:54:03.531315+05:30,,1,24,13,<=24h,f,f,,ojordan@yahoo.com,PORTAL,1938.31,0.00,1938.31,,
3678,C010,3653,C010-PKG-1,IN_PROGRESS,2025-09-05 10:55:03.531315+05:30,2025-09-05 11:55:03.531315+05:30,,,0,24,,,f,f,,vortiz@hotmail.com,BULK,1938.31,0.00,1938.31,,
3679,C010,3613,C010-PKG-3,COMPLETED,2025-09-04 20:45:03.531315+05:30,2025-09-05 00:45:03.531315+05:30,2025-09-08 02:45:03.531315+05:30,,0,48,74,>72h,f,f,,randyfoster@yahoo.com,BULK,1455.23,5.00,1382.47,,
3680,C010,3909,C010-PKG-3,COMPLETED,2025-09-04 22:05:03.531315+05:30,2025-09-05 00:05:03.531315+05:30,2025-09-06 07:05:03.531315+05:30,,0,72,31,24–48h,f,f,,billy80@hotmail.com,API,1455.23,0.00,1455.23,,
3681,C010,3680,C010-PKG-4,COMPLETED,2025-09-06 17:03:03.531315+05:30,2025-09-06 17:03:03.531315+05:30,2025-09-09 04:03:03.531315+05:30,,0,36,59,48–72h,f,f,,stacybishop@hotmail.com,API,3185.82,15.00,2707.95,,
3682,C010,3676,C010-PKG-4,IN_PROGRESS,2025-09-06 16:12:03.531315+05:30,2025-09-06 19:12:03.531315+05:30,,,0,72,,,f,f,,feliciahoffman@gmail.com,PORTAL,3185.82,15.00,2707.95,,
3683,C010,3935,C010-PKG-2,IN_PROGRESS,2025-09-06 09:22:03.531315+05:30,2025-09-06 17:22:03.531315+05:30,,,0,24,,,f,f,,tbeard@yahoo.com,BULK,3159.66,0.00,3159.66,,
3684,C010,3794,C010-PKG-3,COMPLETED,2025-09-07 05:48:03.531315+05:30,2025-09-07 05:48:03.531315+05:30,2025-09-09 09:48:03.531315+05:30,,0,36,52,48–72h,f,f,,,API,1455.23,15.00,1236.95,,
3685,C010,3702,C010-PKG-1,COMPLETED,2025-09-08 11:27:03.531315+05:30,2025-09-08 15:27:03.531315+05:30,2025-09-09 07:27:03.531315+05:30,,0,24,16,<=24h,f,f,,martin10@gmail.com,API,1938.31,0.00,1938.31,,
3688,C010,3901,C010-PKG-1,PENDING,2025-09-09 19:47:03.531315+05:30,2025-09-09 21:47:03.531315+05:30,,,0,72,,,f,f,,,PORTAL,1938.31,10.00,1744.48,,
3690,C010,3968,C010-PKG-3,COMPLETED,2025-09-10 16:41:03.531315+05:30,2025-09-11 00:41:03.531315+05:30,2025-09-12 18:41:03.531315+05:30,,0,24,42,24–48h,f,f,,rcox@gmail.com,API,1455.23,0.00,1455.23,,
3691,C010,3650,C010-PKG-1,COMPLETED,2025-09-11 15:32:03.531315+05:30,2025-09-11 21:32:03.531315+05:30,2025-09-12 20:32:03.531315+05:30,,0,36,23,<=24h,f,f,,dbrown@gmail.com,API,1938.31,5.00,1841.39,,
3692,C010,3792,C010-PKG-2,COMPLETED,2025-09-11 07:38:03.531315+05:30,2025-09-11 14:38:03.531315+05:30,2025-09-12 00:38:03.531315+05:30,,0,48,10,<=24h,f,f,,barry19@hotmail.com,API,3159.66,0.00,3159.66,,
3693,C010,3961,C010-PKG-1,PENDING,2025-09-11 23:03:03.531315+05:30,2025-09-12 03:03:03.531315+05:30,,,0,36,,,t,f,,brookstimothy@gmail.com,PORTAL,1938.31,0.00,1938.31,,
3694,C010,3737,C010-PKG-1,COMPLETED,2025-09-11 20:37:03.531315+05:30,2025-09-11 22:37:03.531315+05:30,2025-09-15 08:37:03.531315+05:30,,1,48,82,>72h,f,f,,pauledwards@yahoo.com,BULK,1938.31,15.00,1647.56,,
3695,C010,3815,C010-PKG-3,COMPLETED,2025-09-12 01:58:03.531315+05:30,2025-09-12 09:58:03.531315+05:30,2025-09-13 10:58:03.531315+05:30,,0,24,25,24–48h,f,f,,scottkaren@gmail.com,PORTAL,1455.23,15.00,1236.95,,
3696,C010,3650,C010-PKG-3,IN_PROGRESS,2025-09-13 05:41:03.531315+05:30,2025-09-13 12:41:03.531315+05:30,,,0,72,,,f,f,,,API,1455.23,0.00,1455.23,,
3697,C010,3917,C010-PKG-1,COMPLETED,2025-09-13 17:52:03.531315+05:30,2025-09-13 22:52:03.531315+05:30,2025-09-16 07:52:03.531315+05:30,,0,36,57,48–72h,f,f,,andrewthompson@yahoo.com,API,1938.31,0.00,1938.31,,
3698,C010,3902,C010-PKG-4,COMPLETED,2025-09-14 12:35:03.531315+05:30,2025-09-14 17:35:03.531315+05:30,2025-09-16 15:35:03.531315+05:30,,0,72,46,24–48h,f,f,,aquinn@hotmail.com,BULK,3185.82,15.00,2707.95,,
3699,C010,3887,C010-PKG-3,IN_PROGRESS,2025-09-14 00:15:03.531315+05:30,2025-09-14 03:15:03.531315+05:30,,,0,48,,,f,f,,,BULK,1455.23,0.00,1455.23,,
3700,C010,3842,C010-PKG-1,COMPLETED,2025-09-14 21:45:03.531315+05:30,2025-09-15 01:45:03.531315+05:30,2025-09-15 17:45:03.531315+05:30,,0,24,16,<=24h,t,f,REVIEW,xclark@gmail.com,API,1938.31,5.00,1841.39,,
